,mean,sd,min,max,n_iterations,cv_percent,range,range_percent
SRR1524821,3.6815511023606313,0.021055902276244796,3.632222849739292,3.731046867264629,100,0.5719301916722991,0.0988240175253372,2.684303837639811
SRR1524822,9.947868970650857,0.013252811598781155,9.906288406729184,9.985601154972189,100,0.13322261921503842,0.07931274824300516,0.7972838049737196
SRR1524823,5.848577544683427,0.01766475546357981,5.801776164209758,5.886801168113061,100,0.30203507312026195,0.08502500390330336,1.4537723618043543
SRR1524824,5.3142765501243785,0.027140739511949123,5.258478933829112,5.389543213591806,100,0.510713720973251,0.1310642797626942,2.4662675817958077
SRR1524825,10.2101592142253,0.009592736919895569,10.190814271849025,10.234286340745918,100,0.09395286320834735,0.043472068896893035,0.42577268370434024
SRR1524826,8.893355152394076,0.010673952479168641,8.870879778625513,8.919554425391782,100,0.12002165995018463,0.04867464676626909,0.5473147752697807
SRR1524827,5.669673018581391,0.021880851104533788,5.619833091948435,5.718642441075379,100,0.38592791917316943,0.0988093491269435,1.7427698000063254
SRR2107428,9.277232486492053,0.014127763296831011,9.237561379028682,9.31699335744642,100,0.1522842433603069,0.07943197841773753,0.8562033832114591
SRR2107429,9.339392789023835,0.015416600187989174,9.294901690994156,9.372061064496291,100,0.16507069074241748,0.07715937350213586,0.8261712002606612
SRR2107430,8.27896431933008,0.018545382911156382,8.227703500438516,8.322276959241297,100,0.22400607365653002,0.09457345880278112,1.1423344171440255
SRR2107431,6.296047262161291,0.018968836768624032,6.243297619692251,6.348178781401241,100,0.30128167688043145,0.10488116170898998,1.665825514673577
SRR2107432,8.263363287889685,0.015825880158475594,8.220192858325428,8.305134248296557,100,0.1915186299707905,0.08494138997112977,1.0279275763612503
SRR2107433,7.057409687968019,0.01739329790073617,7.01736686089975,7.109439189661416,100,0.24645441698516551,0.09207232876166671,1.3046192984748817
SRR2107434,1.7978956979657468,0.015335952572758531,1.7516501990864457,1.8274901989441084,100,0.8529945641513353,0.07583999985766265,4.218264715993972
SRR2107435,1.7165256680457714,0.014662016777915862,1.681441509541167,1.7496438452281378,100,0.8541682219414908,0.06820233568697076,3.9732779390719917
SRR2107436,2.145774246097491,0.017324520303603905,2.087071113657161,2.183056621246958,100,0.8073785178059586,0.09598550758979707,4.473234207389963
SRR2107437,9.089144345039243,0.01582603284682497,9.047707758331402,9.134775125112188,100,0.17412016187709298,0.08706736678078641,0.9579269893354355
SRR2107438,9.309551391670034,0.016571281286811367,9.271044597054336,9.35588387871157,100,0.17800300561892762,0.0848392816572332,0.9113143919388573
SRR2107439,9.450329705242979,0.01373060286505086,9.421364888877092,9.482000222451244,100,0.14529231564728598,0.06063533357415274,0.641621355713258
SRR2107440,8.869564497890446,0.014942059452462566,8.838775652716661,8.903412131272404,100,0.16846440945343386,0.06463647855574273,0.7287446702835972
SRR2107441,9.434602275622185,0.01497149235531093,9.403423794529273,9.466767092844629,100,0.15868705344363446,0.06334329831535612,0.6713934139971874
SRR2107442,9.233980850582986,0.018552346225677526,9.183236910384409,9.275491592355836,100,0.20091384773129808,0.09225468197142739,0.9990781166240226
SRR2107443,6.824498411848831,0.019992221522654424,6.7724914175935735,6.872780697236601,100,0.29294785222520575,0.10028927964302703,1.4695479959216164
SRR2107444,5.658371118020853,0.018350982903601498,5.609826760370276,5.698675909240958,100,0.3243156470447308,0.08884914887068174,1.5702248406385688
SRR2107445,6.235547770763896,0.01977756279444042,6.188576115313544,6.2842837158902265,100,0.3171744251109721,0.0957076005766826,1.5348707779197686
SRR2107446,1.8270673296981923,0.014501427712638059,1.79924475081409,1.8710820156937715,100,0.7936996889454264,0.07183726487968145,3.9318345696405195
SRR2107447,2.0798883335955636,0.018248261756089745,2.0392678133149937,2.120569757375094,100,0.8773673788795884,0.08130194406010016,3.9089571659624207
SRR2107448,1.7864706416395177,0.01531777453389697,1.7468355584532378,1.830127990711509,100,0.8574322005000438,0.0832924322582711,4.662401402904119
SRR2107454,9.088679691540401,0.015200140140719914,9.05436474130622,9.122986234155366,100,0.1672425550970617,0.06862149284914665,0.7550215782499019
SRR2107455,9.448960062681898,0.012005585521476101,9.419895454073954,9.476916420260942,100,0.1270572152049985,0.05702096618698782,0.6034628764300604
SRR2107456,8.033172690833903,0.02227089706789633,7.973422444452427,8.084656315850058,100,0.27723662773125873,0.11123387139763086,1.384681690268555
SRR2107457,7.992122869717296,0.018923089876867617,7.945721887764409,8.05269357130645,100,0.23677175870967285,0.10697168354204134,1.3384639511407466
SRR2107458,6.986270654288794,0.022766457585622936,6.932878510464883,7.049578682407938,100,0.3258742569849747,0.11670017194305427,1.670421569931782
SRR2107459,6.780724389661125,0.018796570135081007,6.7260407196047725,6.819943669491498,100,0.27720593044219555,0.09390294988672565,1.3848513003994634
SRR2107460,6.0560723328165045,0.018606233187185683,6.000319948628285,6.109043356482276,100,0.3072326776277532,0.10872340785399093,1.7952792152901318
SRR2107461,6.507890231325344,0.01652299593542607,6.466617111422629,6.551499933884841,100,0.2538917429168305,0.08488282246221246,1.3043063027343949
SRR2107462,1.4080958349685586,0.010149311163718542,1.384721855098464,1.4307960331798284,100,0.7207826989947148,0.04607417808136449,3.2720910705906094
SRR2107463,2.243780926620325,0.015961279738636012,2.1992948971107835,2.2949176819859383,100,0.7113564229587043,0.09562278487515474,4.261680975209363
SRR2107464,2.3410919173476996,0.017060108912497155,2.3061891797337988,2.3771667422104144,100,0.7287244377753914,0.07097756247661557,3.031814426023409
SRR2107465,9.445073645259793,0.016796825279949378,9.40701039896935,9.494454448668796,100,0.17783689054006704,0.08744404969944597,0.9258164942242837
SRR2107466,8.21178985289495,0.02092569201869477,8.158423135700858,8.263127229321386,100,0.2548249820508706,0.10470409362052813,1.2750459460870907
SRR2107467,9.671402537835236,0.016248812365222763,9.622922546649262,9.710062371447538,100,0.1680088518873681,0.08713982479827642,0.9010050451046685
SRR2107468,9.112899110702108,0.01671987065120916,9.07651644535905,9.1481346915428,100,0.1834747696435429,0.07161824618374979,0.7858996935414544
SRR2107469,7.503156560958322,0.01918241864095537,7.454058132000148,7.542450553050587,100,0.25565798187883393,0.08839242105043876,1.178069794123409
SRR2107470,1.9948132207083782,0.014222368448817316,1.9563363101538076,2.024888105606735,100,0.7129674247780857,0.06855179545292756,3.436501961250494
SRR2107471,9.178417591608076,0.011697818759764866,9.148061030687982,9.20475212457664,100,0.12744918874099065,0.05669109388865756,0.6176565112976645
SRR2107472,8.59610383515426,0.016691892098252666,8.55398160681091,8.636078875482058,100,0.1941797402445305,0.08209726867114853,0.9550520822632114
SRR2107473,1.4089420010481521,0.01027362084265024,1.3849249944095945,1.4307018802764848,100,0.729172729254107,0.04577688586689033,3.2490255690323377
SRR2107474,8.282327846475283,0.018039988474991133,8.2445587287051,8.32341995189727,100,0.21781302080028653,0.07886122319217037,0.9521625399763836
SRR2107475,7.171854784171501,0.018421598354926166,7.1301541120839245,7.21651741884488,100,0.256859611764354,0.08636330676095572,1.2041976498403473
SRR2107476,6.822252788839372,0.016410188808166762,6.782264187226534,6.863519029547062,100,0.2405391491064717,0.08125484232052749,1.191026554358313
SRR2107477,7.390196606580696,0.020457546664465965,7.348765009851107,7.457001515042165,100,0.2768200597836501,0.10823650519105854,1.4645957469477597
SRR2107478,4.547642911397692,0.02015066970158471,4.4987779992589845,4.603864221961797,100,0.44310140646886276,0.10508622270281265,2.310784394250405
SRR2107479,2.8110304842569263,0.018436117461826648,2.771106460756722,2.873482389613532,100,0.6558490761689513,0.10237592885681002,3.6419359174567005
SRR2107480,2.6670000554280295,0.018493999646690035,2.614084080063245,2.7073056988258903,100,0.6934382925508382,0.09322161876264534,3.4953737092324175
SRR2107481,9.667706669651484,0.014232948441268716,9.623972554624498,9.699914744895556,100,0.1472215586137742,0.07594219027105886,0.7855243530449042
SRR2107482,9.640303487854858,0.013352538270186825,9.60833794573018,9.667452390785172,100,0.13850744727081207,0.05911444505499297,0.6132010795040541
SRR2107483,9.423812304668989,0.009533152156064468,9.401753585076689,9.44532972047695,100,0.10116025073357317,0.043576135400261506,0.4624045342952331
SRR2107484,9.48081683178853,0.008921844994919475,9.457797533618873,9.505951032499915,100,0.09410418061242506,0.04815349888104237,0.5079045375034246
SRR2107485,9.194467594228863,0.01016407436019095,9.175723507446214,9.218948598353585,100,0.11054554552534053,0.043225090907370145,0.4701206509716936
SRR2107486,1.3762876352733926,0.010039426528234918,1.3491065099562742,1.3974574404536697,100,0.7294570023685955,0.04835093049739547,3.5131413854336344
SRR2107487,9.509125396033113,0.009070202944953249,9.482034299369271,9.538959835240842,100,0.095384197465069,0.05692553587157079,0.5986411315526263
SRR2107488,6.283576024071982,0.016943380411784517,6.246979593763113,6.3223361616654135,100,0.2696455067444955,0.0753565679023005,1.1992624520434583
SRR2107489,6.894910319481718,0.017063677232267035,6.833653317164022,6.942685584746865,100,0.24748222154613453,0.10903226758284301,1.5813442456933775
SRR2107490,5.998248491923127,0.02439080073751702,5.941367598518914,6.049520628958839,100,0.4066320488449282,0.10815303043992497,1.803076857945402
SRR2107491,3.7408668375450826,0.018706415516912,3.697691975185002,3.78449986169964,100,0.5000556376176157,0.086807886514638,2.3205286444145408
SRR2107492,3.260734794990841,0.021812185219691336,3.216144910363705,3.309581770472144,100,0.6689346601630816,0.09343686010843877,2.865515473750794
SRR2107493,3.11132134796914,0.01922454459677843,3.0599273522145007,3.1493168096987296,100,0.6178900359915221,0.08938945748422888,2.873038413167327
SRR2107494,9.69305775036074,0.010480541347234477,9.671069323614583,9.72096157293754,100,0.10812420205424267,0.04989224932295677,0.5147214698179217
SRR2107495,7.47334238004313,0.024785508497657864,7.41353187272088,7.555568232336064,100,0.3316522546035797,0.1420363596151839,1.9005734300957342
SRR2107496,9.581191866147583,0.010470248002274871,9.55714819693454,9.608534615519186,100,0.10927918100949961,0.051386418584646876,0.5363259529976242
SRR2107497,9.350912611386784,0.011742028489721657,9.328226448599706,9.379855039244635,100,0.12557093598996066,0.05162859064492942,0.5521235497598417
SRR2107498,9.629066740586163,0.009652629065687092,9.607068397693814,9.657083525826444,100,0.10024469998739975,0.05001512813262998,0.5194182310713255
SRR2107499,8.73843086843075,0.015046962548705134,8.698823199538937,8.775871442475935,100,0.17219295746865904,0.07704824293699808,0.881717142322995
SRR2107500,9.057571341438074,0.011445566823789124,9.032903573811511,9.085206993881323,100,0.12636463343574292,0.052303420069812034,0.5774552371508873
SRR2107501,7.096238880752528,0.015477831520839685,7.055100232799167,7.1340467641540535,100,0.21811316925675878,0.0789465313548865,1.1125123136569852
SRR2107502,7.776716759782422,0.011632266214018,7.749982015997642,7.802404367613536,100,0.1495781134035213,0.05242235161589459,0.6740936211924127
SRR2107503,6.35442589477306,0.017130634389360095,6.313817764039731,6.3972192076158905,100,0.269585870903793,0.0834014435761592,1.3124937635162675
SRR2107504,4.462502801733585,0.024535776189807915,4.403361680041791,4.516065580572546,100,0.5498209699784681,0.11270390053075463,2.5255760172737958
SRR2107505,5.720925208476009,0.02067777453476513,5.6504117028775935,5.7627580005484,100,0.3614410918032865,0.11234629767080673,1.9637784724812812
SRR2107506,8.30959197017224,0.020132028783520974,8.258087139316876,8.359393203151303,100,0.24227457684788917,0.10130606383442675,1.2191460687609057
SRR2107507,5.49415824423296,0.018307565953397453,5.431665097053759,5.53398193518469,100,0.3332187596273608,0.10231683813093095,1.8622841495024218
SRR2110714,9.480331098323578,0.015238333036933567,9.44018205631924,9.5217898245414,100,0.1607362957990801,0.08160776822216143,0.8608113722588471
SRR2111742,9.473469806944127,0.011849604903613486,9.446794944400263,9.50565819296793,100,0.12508199366326828,0.05886324856766656,0.6213483524750281
SRR2112665,9.51632683228601,0.013677296974044783,9.484239462470326,9.554618584103885,100,0.14372454009925198,0.0703791216335592,0.7395618380275064
SRR2113669,8.511956789915233,0.0194882051687075,8.461748612465327,8.56904830849753,100,0.22895094100802613,0.10729969603220368,1.260576136374774
